year,month,day,hour,flow_cfs
2021,4,10,6,264.881698517328
2021,4,10,12,256.85498038044
2021,4,10,18,258.861659914662
2021,4,11,0,253.926626123911
2021,4,11,6,247.984396756406
2021,4,11,12,239.952513460652
2021,4,11,18,247.984396756406
2021,4,12,0,242.227680610485
2021,4,12,6,238.497798725622
2021,4,12,12,236.502001246746
2021,4,12,18,233.508305028433
2021,4,13,0,236.758986836146
2021,4,13,6,234.015939006607
2021,4,13,12,232.015802775781
2021,4,13,18,232.015802775781
2021,4,14,0,231.143287054929
2021,4,14,6,232.257068321189
2021,4,14,12,232.257068321189
2021,4,14,18,235.234723043255
2021,4,15,0,241.360729742268
2021,4,15,6,247.535195270383
2021,4,15,12,256.554696312624
2021,4,15,18,259.561196660038
2021,4,16,0,295.335412775514
2021,4,16,6,311.310800817038
2021,4,16,12,313.352183117477
2021,4,16,18,330.703932671214
2021,4,17,0,401.936020495689
2021,4,17,6,427.336035511414
2021,4,17,12,444.75740866176
2021,4,17,18,490.87280817738
2021,4,18,0,592.117841957007
2021,4,18,6,630.916881220079
2021,4,18,12,613.865073619536
2021,4,18,18,654.990021362021
2021,4,19,0,752.359699693962
2021,4,19,6,745.365790700778
2021,4,19,12,737.296878216873
2021,4,19,18,725.193509491014
2021,4,20,0,727.907311575704
2021,4,20,6,721.575900122593
2021,4,20,12,678.719872905367
2021,4,20,18,666.760051356374
2021,4,21,0,705.993390744293
2021,4,21,6,706.346338465038
2021,4,21,12,709.356337066451
2021,4,21,18,706.346338465038
2021,4,22,0,753.905380212884
2021,4,22,6,769.443534068459
2021,4,22,12,735.111407876429
2021,4,22,18,721.984418450064
2021,4,23,0,785.012683461462
2021,4,23,6,747.382604220333
2021,4,23,12,713.36518983815
2021,4,23,18,710.363653275016
2021,4,24,0,736.770294665237
2021,4,24,6,732.175777815529
2021,4,24,12,708.332875959935
2021,4,24,18,732.175777815529
2021,4,25,0,749.852135833817
2021,4,25,6,731.773990457226
2021,4,25,12,703.97253627432
2021,4,25,18,721.844899677617
2021,4,26,0,718.979183950513
2021,4,26,6,685.80068776125
2021,4,26,12,663.64559946353
2021,4,26,18,671.701995208156
2021,4,27,0,678.706052585252
2021,4,27,6,651.8129995344
2021,4,27,12,663.718259799869
2021,4,27,18,637.923529224687
2021,4,28,0,662.402202247084
2021,4,28,6,662.057807815499
2021,4,28,12,641.055974032832
2021,4,28,18,648.056585293721
2021,4,29,0,667.24036785059
2021,4,29,6,702.640626601037
2021,4,29,12,715.727056609366
2021,4,29,18,754.986346634352
2021,4,30,0,874.073561970354
2021,4,30,6,888.592444693073
2021,4,30,12,914.068145515696
2021,4,30,18,993.552332082278
2021,5,1,0,1069.46673056001
2021,5,1,6,1068.78445565816
2021,5,1,12,1018.84125679563
2021,5,1,18,992.87079338711
2021,5,2,0,1009.58504285308
2021,5,2,6,965.302636283985
2021,5,2,12,930.291659838452
2021,5,2,18,891.279428942001
2021,5,3,0,904.612115216533
2021,5,3,6,895.972253443018
2021,5,3,12,836.109923256792
2021,5,3,18,824.333727154584
2021,5,4,0,830.624957588558
2021,5,4,6,824.314035867091
2021,5,4,12,824.314035867091
2021,5,4,18,841.700312057836
2021,5,5,0,876.635307727752
2021,5,5,6,848.727196367454
2021,5,5,12,848.727196367454
2021,5,5,18,832.008352406565
2021,5,6,0,840.523275380578
2021,5,6,6,855.036082273298
2021,5,6,12,855.036082273298
2021,5,6,18,940.539690500628
2021,5,7,0,1026.17911890744
2021,5,7,6,1093.69786859124
2021,5,7,12,1024.09891331726
2021,5,7,18,1004.21349752469
2021,5,8,0,969.854469318378
2021,5,8,6,912.941786215558
2021,5,8,12,856.63700644896
2021,5,8,18,810.386651640682
2021,5,9,0,798.188320750174
2021,5,9,6,758.952494107744
2021,5,9,12,748.926701583204
2021,5,9,18,722.859641019397
2021,5,10,0,756.342193378288
2021,5,10,6,722.867682762541
2021,5,10,12,706.936714547389
2021,5,10,18,682.044576711213
2021,5,11,0,707.957200866865
2021,5,11,6,719.962218272968
2021,5,11,12,708.978051281286
2021,5,11,18,703.985248103249
2021,5,12,0,802.199858038904
2021,5,12,6,821.630084729597
2021,5,12,12,804.554642870913
2021,5,12,18,821.630084729597
2021,5,13,0,830.149962299688
2021,5,13,6,883.532679432385
2021,5,13,12,872.550917315146
2021,5,13,18,906.49454567752
2021,5,14,0,1060.72939243781
2021,5,14,6,1083.46971556985
2021,5,14,12,1042.5840659257
2021,5,14,18,1124.35536521399
2021,5,15,0,1318.41130173415
2021,5,15,6,1287.94209767124
2021,5,15,12,1207.44571656679
2021,5,15,18,1298.0041453093
2021,5,16,0,1494.82760860552
2021,5,16,6,1520.41821103035
2021,5,16,12,1410.38794575842
2021,5,16,18,1580.4347193605
2021,5,17,0,1882.70130671839
2021,5,17,6,1804.67892359889
2021,5,17,12,1684.36699535897
2021,5,17,18,1674.34100133897
2021,5,18,0,1790.49363640169
2021,5,18,6,1865.15872257519
2021,5,18,12,1608.57604116273
2021,5,18,18,1391.46761842911
2021,5,19,0,1279.12279049541
2021,5,19,6,1155.6914375679
2021,5,19,12,1095.91429424543
2021,5,19,18,1016.21143648212
2021,5,20,0,985.24792833892
2021,5,20,6,939.61838158237
2021,5,20,12,900.215030096658
2021,5,20,18,883.039210218271
2021,5,21,0,880.977360170794
2021,5,21,6,845.110581674007
2021,5,21,12,811.385511513307
2021,5,21,18,827.256132765401
