year,month,day,hour,flow_cfs
2004,3,30,6,1223.74461095694
2004,3,30,12,1375.42724130664
2004,3,30,18,1812.47888807698
2004,3,31,0,1589.13117553073
2004,3,31,6,1290.46641428489
2004,3,31,12,1140.72361338202
2004,3,31,18,1054.28671204785
2004,4,1,0,988.426311435163
2004,4,1,6,940.987950250556
2004,4,1,12,883.883140604743
2004,4,1,18,844.158055633744
2004,4,2,0,817.356369256238
2004,4,2,6,791.675949374657
2004,4,2,12,758.014137354003
2004,4,2,18,736.819663118776
2004,4,3,0,761.548495979705
2004,4,3,6,771.377799352372
2004,4,3,12,751.243957933713
2004,4,3,18,743.693767401716
2004,4,4,0,887.79995371352
2004,4,4,6,934.947075820109
2004,4,4,12,878.397857524538
2004,4,4,18,825.618587115338
2004,4,5,0,877.924082210847
2004,4,5,6,886.237233345996
2004,4,5,12,832.259611484979
2004,4,5,18,783.303163750569
2004,4,6,0,781.388228508977
2004,4,6,6,786.969313573156
2004,4,6,12,759.487845480125
2004,4,6,18,751.992899636571
2004,4,7,0,873.828260466971
2004,4,7,6,907.023265909884
2004,4,7,12,874.495534994495
2004,4,7,18,850.725270094788
2004,4,8,0,875.275921900991
2004,4,8,6,868.536819512972
2004,4,8,12,817.151524274831
2004,4,8,18,775.792628107546
2004,4,9,0,814.57742236402
2004,4,9,6,839.404811002435
2004,4,9,12,798.306355864334
2004,4,9,18,777.134424429554
2004,4,10,0,888.391844793643
2004,4,10,6,930.056959660512
2004,4,10,12,882.55405043054
2004,4,10,18,857.55251925687
2004,4,11,0,1065.41695712892
2004,4,11,6,1100.79395912995
2004,4,11,12,1031.99433668433
2004,4,11,18,1031.99433668433
2004,4,12,0,1361.98833920221
2004,4,12,6,1323.04922847054
2004,4,12,12,1178.26270912848
2004,4,12,18,1098.38049156045
2004,4,13,0,1227.59824287004
2004,4,13,6,1221.9722975762
2004,4,13,12,1121.60496307302
2004,4,13,18,1052.60242060209
2004,4,14,0,1067.6535385375
2004,4,14,6,1041.36293873671
2004,4,14,12,1032.60147170407
2004,4,14,18,990.045774688383
2004,4,15,0,1060.32634554973
2004,4,15,6,1017.84079720909
2004,4,15,12,926.222575018877
2004,4,15,18,869.745588737238
2004,4,16,0,846.657772972444
2004,4,16,6,919.08185718467
2004,4,16,12,878.848451671798
2004,4,16,18,819.755637324767
2004,4,17,0,851.406741286292
2004,4,17,6,826.66221353002
2004,4,17,12,785.516130503639
2004,4,17,18,744.370047477258
2004,4,18,0,747.730216670638
2004,4,18,6,730.966111545937
2004,4,18,12,698.255063524948
2004,4,18,18,665.54401550396
2004,4,19,0,663.593043001664
2004,4,19,6,661.644485471128
2004,4,19,12,655.390756874992
2004,4,19,18,636.629571086586
2004,4,20,0,669.233246719392
2004,4,20,6,763.494798320024
2004,4,20,12,755.960310178708
2004,4,20,18,709.497633307259
2004,4,21,0,714.181276222518
2004,4,21,6,706.336370540393
2004,4,21,12,661.330867284722
2004,4,21,18,636.32780992046
2004,4,22,0,648.236615105132
2004,4,22,6,666.362081210479
2004,4,22,12,635.165354562049
2004,4,22,18,605.216496979555
2004,4,23,0,688.255896718741
2004,4,23,6,741.635297571726
2004,4,23,12,721.557184608701
2004,4,23,18,783.046405557964
2004,4,24,0,860.975499619991
2004,4,24,6,810.891869006072
2004,4,24,12,741.853087589146
2004,4,24,18,682.856310741955
2004,4,25,0,659.432948877129
2004,4,25,6,654.849086126372
2004,4,25,12,617.712086913157
2004,4,25,18,600.381487280323
2004,4,26,0,764.701920848974
2004,4,26,6,862.351476956697
2004,4,26,12,833.438818108295
2004,4,26,18,895.03535217663
2004,4,27,0,1407.8983685633
2004,4,27,6,1269.60241707633
2004,4,27,12,1079.79057056294
2004,4,27,18,994.312388027105
2004,4,28,0,972.264139623511
2004,4,28,6,860.963500434539
2004,4,28,12,775.239861863135
