year,month,day,hour,map_mm,mat_degc,ptps
1980,2,3,0,0.8382,1.324,0.325
1980,2,3,6,4.1148,2.074,0.126666666666667
1980,2,3,12,2.4892,3.259,0.00833333333333333
1980,2,3,18,0.3556,2.602,0.0766666666666667
1980,2,4,0,0,0.917,0.473333333333333
1980,2,4,6,0,0.731,0.546666666666667
1980,2,4,12,0.0254,4.519,0.0116666666666667
1980,2,4,18,0,1.778,0.471666666666667
1980,2,5,0,0.6096,1.269,0.771666666666667
1980,2,5,6,3.1242,3.148,0.343333333333333
1980,2,5,12,11.684,3.102,0.105
1980,2,5,18,3.7338,1.657,0.18
1980,2,6,0,3.7084,3.491,0.0366666666666667
1980,2,6,6,2.2098,3.037,0.01
1980,2,6,12,7.366,3.361,0.00833333333333333
1980,2,6,18,1.0414,3.324,0.00666666666666667
1980,2,7,0,0.0508,1.565,0.235
1980,2,7,6,0,1.204,0.456666666666667
1980,2,7,12,0,5.194,0.0116666666666667
1980,2,7,18,0,-0.889,0.818333333333333
1980,2,8,0,0,-2.37,1
1980,2,8,6,0,1.102,0.565
1980,2,8,12,0,5.713,0.0416666666666667
1980,2,8,18,0,1.593,0.57
1980,2,9,0,0,-0.12,0.973333333333333
1980,2,9,6,0,1.611,0.53
1980,2,9,12,0,4.954,0.055
1980,2,9,18,0,-0.583,0.866666666666667
1980,2,10,0,0,-2.87,1
1980,2,10,6,0,-0.102,0.663333333333333
1980,2,10,12,0,5.287,0.0933333333333333
1980,2,10,18,0,-1.528,0.901666666666667
1980,2,11,0,0,-3.833,1
1980,2,11,6,0,-0.833,0.726666666666667
1980,2,11,12,0,4.657,0.0866666666666667
1980,2,11,18,0,-2.565,0.966666666666667
1980,2,12,0,0,-4.074,1
1980,2,12,6,0,-1.722,0.838333333333333
1980,2,12,12,0.0508,3.398,0.241666666666667
1980,2,12,18,0.5842,-2.296,0.975
1980,2,13,0,1.3462,-3.583,1
1980,2,13,6,0.4064,-2.741,0.956666666666667
1980,2,13,12,0.4572,-0.38,0.791666666666667
1980,2,13,18,0.0762,-2.852,0.998333333333333
1980,2,14,0,0.2286,-5.361,1
1980,2,14,6,0.635,-7.167,1
1980,2,14,12,1.016,-5.75,1
1980,2,14,18,1.4986,-7.565,1
1980,2,15,0,1.8796,-7.583,1
1980,2,15,6,0.635,-5.296,1
1980,2,15,12,0.1524,-1.676,1
1980,2,15,18,0,-2.815,1
1980,2,16,0,0.254,-2.991,1
1980,2,16,6,0.889,0,0.828333333333333
1980,2,16,12,0.0762,2.056,0.368333333333333
1980,2,16,18,0.2286,-0.38,0.963333333333333
1980,2,17,0,1.016,1.62,0.32
1980,2,17,6,1.3716,1.991,0.161666666666667
1980,2,17,12,2.413,2.222,0.0983333333333333
1980,2,17,18,3.2512,3.278,0
1980,2,18,0,1.2192,3.676,0
1980,2,18,6,1.7018,4.102,0
1980,2,18,12,1.7272,4.769,0
1980,2,18,18,1.8796,3.324,0.015
